2026-02-12 17:51:32 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=119ms
2026-02-12 18:52:23 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 2 replicas
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 125ms (collection=124ms, winner_det=1ms)
2026-02-12 18:52:23 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (2 replicas)
2026-02-12 18:52:23 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:23 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 5331 bytes/s → 1.3 req/s
2026-02-12 18:52:23 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1428 bytes/s → 0.4 req/s
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:336 | Current traffic: 0.4 req/s (prev=0.4, stable=True)
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'cartservice' with 1 replicas
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'cartservice' from all clusters...
2026-02-12 18:52:23 | INFO     | src.level2.predictor:predict:166 | Prediction: current=1.3 req/s, derivative=-0.0001, predicted=1.3 req/s (+300s)
2026-02-12 18:52:23 | INFO     | __main__:periodic_check_thread:570 | 📊 productcatalogservice: 1.3 req/s (predicted: 1.3) | Replicas: 10
2026-02-12 18:52:23 | INFO     | __main__:periodic_check_thread:598 | ℹ️  productcatalogservice LOW traffic (1.3 < 10)
2026-02-12 18:52:23 | INFO     | __main__:worker_thread:694 | 👷 Worker 2: productcatalogservice
2026-02-12 18:52:23 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down productcatalogservice
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:313 | Scheduling productcatalogservice (reason: traffic_low_1rps)
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=118ms
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=121ms
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=121ms
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:23 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:52:23 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 123ms (collection=123ms, winner_det=0ms)
2026-02-12 18:52:23 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:52:23 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:23 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1561 bytes/s → 0.4 req/s
2026-02-12 18:52:23 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 4861 bytes/s → 1.2 req/s
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:336 | Current traffic: 1.2 req/s (prev=1.4, stable=False)
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'productcatalogservice' with 1 replicas
2026-02-12 18:52:23 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'productcatalogservice' from all clusters...
2026-02-12 18:52:23 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.4 req/s, derivative=-0.0001, predicted=0.4 req/s (+300s)
2026-02-12 18:52:23 | INFO     | __main__:periodic_check_thread:570 | 📊 checkoutservice: 0.4 req/s (predicted: 0.4) | Replicas: 8
2026-02-12 18:52:23 | INFO     | __main__:periodic_check_thread:598 | ℹ️  checkoutservice LOW traffic (0.4 < 10)
2026-02-12 18:52:23 | INFO     | __main__:worker_thread:694 | 👷 Worker 0: checkoutservice
2026-02-12 18:52:23 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down checkoutservice
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:313 | Scheduling checkoutservice (reason: traffic_low_0rps)
2026-02-12 18:52:23 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=124ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=126ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=124ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:24 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:52:24 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 127ms (collection=127ms, winner_det=0ms)
2026-02-12 18:52:24 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:52:24 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:24 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 2892 bytes/s → 0.7 req/s
2026-02-12 18:52:24 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1527 bytes/s → 0.4 req/s
2026-02-12 18:52:24 | INFO     | __main__:schedule_service:336 | Current traffic: 0.4 req/s (prev=0.5, stable=False)
2026-02-12 18:52:24 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'checkoutservice' with 1 replicas
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'checkoutservice' from all clusters...
2026-02-12 18:52:24 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.7 req/s, derivative=-0.0013, predicted=0.5 req/s (+300s)
2026-02-12 18:52:24 | INFO     | __main__:periodic_check_thread:570 | 📊 recommendationservice: 0.7 req/s (predicted: 0.5) | Replicas: 2
2026-02-12 18:52:24 | INFO     | __main__:periodic_check_thread:598 | ℹ️  recommendationservice LOW traffic (0.7 < 10)
2026-02-12 18:52:24 | INFO     | __main__:worker_thread:694 | 👷 Worker 1: recommendationservice
2026-02-12 18:52:24 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down recommendationservice
2026-02-12 18:52:24 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:52:24 | INFO     | __main__:schedule_service:313 | Scheduling recommendationservice (reason: traffic_low_1rps)
2026-02-12 18:52:24 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=117ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=119ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=121ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:24 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:52:24 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 123ms (collection=122ms, winner_det=1ms)
2026-02-12 18:52:24 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:52:24 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:24 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 3974 bytes/s → 1.0 req/s
2026-02-12 18:52:24 | INFO     | __main__:schedule_service:336 | Current traffic: 1.0 req/s (prev=0.8, stable=False)
2026-02-12 18:52:24 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'recommendationservice' with 1 replicas
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'recommendationservice' from all clusters...
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=117ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=117ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=116ms
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:24 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:52:24 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:52:24 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 119ms (collection=119ms, winner_det=0ms)
2026-02-12 18:52:24 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:52:24 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:54 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 9147 bytes/s → 2.3 req/s
2026-02-12 18:52:54 | INFO     | src.level2.predictor:predict:166 | Prediction: current=2.3 req/s, derivative=-0.0018, predicted=1.9 req/s (+300s)
2026-02-12 18:52:54 | INFO     | __main__:periodic_check_thread:570 | 📊 frontend: 2.3 req/s (predicted: 1.9) | Replicas: 4
2026-02-12 18:52:54 | INFO     | __main__:periodic_check_thread:598 | ℹ️  frontend LOW traffic (2.3 < 10)
2026-02-12 18:52:54 | INFO     | __main__:worker_thread:694 | 👷 Worker 1: frontend
2026-02-12 18:52:54 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down frontend
2026-02-12 18:52:54 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:52:54 | INFO     | __main__:schedule_service:313 | Scheduling frontend (reason: traffic_low_2rps)
2026-02-12 18:52:54 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:52:55 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1239 bytes/s → 0.3 req/s
2026-02-12 18:52:55 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 9082 bytes/s → 2.3 req/s
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:336 | Current traffic: 2.3 req/s (prev=2.4, stable=True)
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:347 | Total replicas needed: 2
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'frontend' with 2 replicas
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'frontend' from all clusters...
2026-02-12 18:52:55 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.3 req/s, derivative=-0.0003, predicted=0.3 req/s (+300s)
2026-02-12 18:52:55 | INFO     | __main__:periodic_check_thread:570 | 📊 cartservice: 0.3 req/s (predicted: 0.3) | Replicas: 2
2026-02-12 18:52:55 | INFO     | __main__:periodic_check_thread:598 | ℹ️  cartservice LOW traffic (0.3 < 10)
2026-02-12 18:52:55 | INFO     | __main__:worker_thread:694 | 👷 Worker 2: cartservice
2026-02-12 18:52:55 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down cartservice
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:313 | Scheduling cartservice (reason: traffic_low_0rps)
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.268, capacity=0, latency=117ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=118ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=120ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:55 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 2 replicas among 3 clusters
2026-02-12 18:52:55 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 2 replicas
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 122ms (collection=122ms, winner_det=0ms)
2026-02-12 18:52:55 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (2 replicas)
2026-02-12 18:52:55 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:55 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 5533 bytes/s → 1.4 req/s
2026-02-12 18:52:55 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1247 bytes/s → 0.3 req/s
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:336 | Current traffic: 0.3 req/s (prev=0.4, stable=True)
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'cartservice' with 1 replicas
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'cartservice' from all clusters...
2026-02-12 18:52:55 | INFO     | src.level2.predictor:predict:166 | Prediction: current=1.4 req/s, derivative=0.0002, predicted=1.4 req/s (+300s)
2026-02-12 18:52:55 | INFO     | __main__:periodic_check_thread:570 | 📊 productcatalogservice: 1.4 req/s (predicted: 1.4) | Replicas: 10
2026-02-12 18:52:55 | INFO     | __main__:periodic_check_thread:598 | ℹ️  productcatalogservice LOW traffic (1.4 < 10)
2026-02-12 18:52:55 | INFO     | __main__:worker_thread:694 | 👷 Worker 0: productcatalogservice
2026-02-12 18:52:55 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down productcatalogservice
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:313 | Scheduling productcatalogservice (reason: traffic_low_1rps)
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=116ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=115ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=138ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:55 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:52:55 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 140ms (collection=140ms, winner_det=0ms)
2026-02-12 18:52:55 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:52:55 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:55 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 2243 bytes/s → 0.6 req/s
2026-02-12 18:52:55 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 5532 bytes/s → 1.4 req/s
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:336 | Current traffic: 1.4 req/s (prev=1.2, stable=True)
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'productcatalogservice' with 1 replicas
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'productcatalogservice' from all clusters...
2026-02-12 18:52:55 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.6 req/s, derivative=0.0001, predicted=0.6 req/s (+300s)
2026-02-12 18:52:55 | INFO     | __main__:periodic_check_thread:570 | 📊 checkoutservice: 0.6 req/s (predicted: 0.6) | Replicas: 8
2026-02-12 18:52:55 | INFO     | __main__:periodic_check_thread:598 | ℹ️  checkoutservice LOW traffic (0.6 < 10)
2026-02-12 18:52:55 | INFO     | __main__:worker_thread:694 | 👷 Worker 1: checkoutservice
2026-02-12 18:52:55 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down checkoutservice
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:313 | Scheduling checkoutservice (reason: traffic_low_1rps)
2026-02-12 18:52:55 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=116ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=116ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=116ms
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:55 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:52:55 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:52:55 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 121ms (collection=119ms, winner_det=1ms)
2026-02-12 18:52:55 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:52:55 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:56 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 3929 bytes/s → 1.0 req/s
2026-02-12 18:52:56 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 2243 bytes/s → 0.6 req/s
2026-02-12 18:52:56 | INFO     | __main__:schedule_service:336 | Current traffic: 0.6 req/s (prev=0.4, stable=False)
2026-02-12 18:52:56 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'checkoutservice' with 1 replicas
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'checkoutservice' from all clusters...
2026-02-12 18:52:56 | INFO     | src.level2.predictor:predict:166 | Prediction: current=1.0 req/s, derivative=0.0004, predicted=1.0 req/s (+300s)
2026-02-12 18:52:56 | INFO     | __main__:periodic_check_thread:570 | 📊 recommendationservice: 1.0 req/s (predicted: 1.0) | Replicas: 2
2026-02-12 18:52:56 | INFO     | __main__:periodic_check_thread:598 | ℹ️  recommendationservice LOW traffic (1.0 < 10)
2026-02-12 18:52:56 | INFO     | __main__:worker_thread:694 | 👷 Worker 2: recommendationservice
2026-02-12 18:52:56 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down recommendationservice
2026-02-12 18:52:56 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:52:56 | INFO     | __main__:schedule_service:313 | Scheduling recommendationservice (reason: traffic_low_1rps)
2026-02-12 18:52:56 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=115ms
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=116ms
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=130ms
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:56 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:52:56 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 133ms (collection=132ms, winner_det=1ms)
2026-02-12 18:52:56 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:52:56 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:52:56 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 3929 bytes/s → 1.0 req/s
2026-02-12 18:52:56 | INFO     | __main__:schedule_service:336 | Current traffic: 1.0 req/s (prev=1.0, stable=True)
2026-02-12 18:52:56 | INFO     | __main__:schedule_service:347 | Total replicas needed: 1
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'recommendationservice' with 1 replicas
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'recommendationservice' from all clusters...
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=114ms
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.269, capacity=0, latency=116ms
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=116ms
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:52:56 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 1 replicas among 3 clusters
2026-02-12 18:52:56 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 1 replicas
2026-02-12 18:52:56 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 119ms (collection=119ms, winner_det=0ms)
2026-02-12 18:52:56 | ERROR    | src.level1.dmos_scheduler:schedule_service:228 | ❌ Failed to satisfy demand (1 replicas)
2026-02-12 18:52:56 | ERROR    | __main__:schedule_service:356 | ❌ Scheduling failed
2026-02-12 18:53:26 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 11563 bytes/s → 2.9 req/s
2026-02-12 18:53:26 | INFO     | src.level2.predictor:predict:166 | Prediction: current=2.9 req/s, derivative=0.0030, predicted=3.2 req/s (+300s)
2026-02-12 18:53:26 | INFO     | __main__:periodic_check_thread:570 | 📊 frontend: 2.9 req/s (predicted: 3.2) | Replicas: 4
2026-02-12 18:53:26 | INFO     | __main__:periodic_check_thread:598 | ℹ️  frontend LOW traffic (3.2 < 10)
2026-02-12 18:53:26 | INFO     | __main__:worker_thread:694 | 👷 Worker 2: frontend
2026-02-12 18:53:26 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down frontend
2026-02-12 18:53:26 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:53:26 | INFO     | __main__:schedule_service:313 | Scheduling frontend (reason: traffic_low_3rps)
2026-02-12 18:53:26 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:53:26 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 1347 bytes/s → 0.3 req/s
2026-02-12 18:53:26 | INFO     | src.metrics.prometheus_client:get_request_rate:192 | ✅ Traffic from network: 11563 bytes/s → 2.9 req/s
2026-02-12 18:53:26 | INFO     | __main__:schedule_service:336 | Current traffic: 2.9 req/s (prev=2.3, stable=False)
2026-02-12 18:53:26 | INFO     | __main__:schedule_service:347 | Total replicas needed: 2
2026-02-12 18:53:26 | INFO     | src.level1.dmos_scheduler:schedule_service:198 | Scheduling service 'frontend' with 2 replicas
2026-02-12 18:53:26 | INFO     | src.level1.dmos_scheduler:collect_scores:139 | Collecting scores for service 'frontend' from all clusters...
2026-02-12 18:53:27 | INFO     | src.level2.predictor:predict:166 | Prediction: current=0.3 req/s, derivative=-0.0001, predicted=0.3 req/s (+300s)
2026-02-12 18:53:27 | INFO     | __main__:periodic_check_thread:570 | 📊 cartservice: 0.3 req/s (predicted: 0.3) | Replicas: 2
2026-02-12 18:53:27 | INFO     | __main__:periodic_check_thread:598 | ℹ️  cartservice LOW traffic (0.3 < 10)
2026-02-12 18:53:27 | INFO     | __main__:worker_thread:694 | 👷 Worker 0: cartservice
2026-02-12 18:53:27 | INFO     | __main__:process_event:508 | 🔄 Processing: scale_down cartservice
2026-02-12 18:53:27 | INFO     | __main__:schedule_service:312 | 
======================================================================
2026-02-12 18:53:27 | INFO     | __main__:schedule_service:313 | Scheduling cartservice (reason: traffic_low_0rps)
2026-02-12 18:53:27 | INFO     | __main__:schedule_service:314 | ======================================================================
2026-02-12 18:53:27 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster1: score=0.268, capacity=0, latency=116ms
2026-02-12 18:53:27 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster2: score=0.251, capacity=0, latency=116ms
2026-02-12 18:53:27 | INFO     | src.level1.dmos_scheduler:_query_estimator:112 | Query cluster3: score=0.231, capacity=0, latency=116ms
2026-02-12 18:53:27 | INFO     | src.level1.dmos_scheduler:collect_scores:177 | Collected 3/3 bids
2026-02-12 18:53:27 | INFO     | src.level1.winner_determination:allocate:60 | Allocating 2 replicas among 3 clusters
2026-02-12 18:53:27 | WARNING  | src.level1.winner_determination:allocate:111 | ⚠️  Could not allocate 2 replicas
2026-02-12 18:53:27 | INFO     | src.level1.dmos_scheduler:schedule_service:215 | Scheduling completed in 119ms (collection=119ms, winner_det=0ms)
